Temperatura_[°C],Humedad_relativa_[%],Precipitación_[mm],Velocidad_viento_[km/h],FWI,Riesgo
-2.827,75.0,0.0,7.968939,12.946300609588622,Bajo
-3.627,77.0,0.0,7.928178,12.645650520324708,Bajo
-3.7770002,76.0,0.0,8.64,13.214864212036133,Bajo
-3.877,78.0,0.0,8.28,12.742223823547363,Bajo
-3.977,81.0,0.0,8.287822,12.388461219787597,Bajo
-4.177,82.0,0.0,7.928178,12.029250522613525,Bajo
-4.427,82.0,0.0,7.2359104,11.571430305480957,Bajo
-4.227,80.0,0.0,6.830519,11.555958353042602,Bajo
-3.9269998,79.0,0.0,6.5693827,11.520186447143555,Bajo
-2.327,71.0,0.0,8.647496,13.8792915725708,Bajo
-0.677,63.0,0.0,11.165805,16.52428233242035,Moderado
0.673,56.0,0.0,14.685176,19.681557275772096,Moderado
1.323,51.0,0.0,15.827721,21.038556091308592,Moderado
1.373,47.0,0.0,14.039999,20.36166336250305,Moderado
1.473,49.0,0.0,14.24163,20.260313465118408,Moderado
1.223,53.0,0.0,12.758432,18.821134460449215,Moderado
0.623,62.0,0.0,10.086427,16.009562818527222,Moderado
-0.227,70.0,0.0,9.255571,14.489691959381105,Bajo
-0.727,74.0,0.0,8.766573,13.67877698135376,Bajo
-1.327,78.0,0.0,8.534353,13.028427495956421,Bajo
-1.777,81.0,0.0,7.4128532,11.93058148956299,Bajo
-2.177,83.0,0.0,6.763786,11.257382078170776,Bajo
-2.477,86.0,0.0,6.6185193,10.795430433273317,Bajo
-2.577,88.0,0.0,6.830519,10.69115836906433,Bajo
-2.677,90.0,0.0,6.924738,10.51103522491455,Bajo
-2.527,91.0,0.0,7.968939,11.072700607299804,Bajo
-2.327,92.0,0.0,8.473393,11.289169380187989,Bajo
-2.277,92.0,0.0,8.287822,11.172061222076415,Bajo
-2.377,93.0,0.0,7.5599995,10.580543651580811,Bajo
-2.627,94.0,0.0,6.849467,9.992960615158081,Bajo
-2.877,95.0,0.0,6.924738,9.911435222625732,Bajo
-3.327,96.0,0.0,6.12,9.253583930969238,Bajo
-2.827,95.0,0.0,6.12,9.395583930969238,Bajo
-0.827,89.0,0.0,6.849467,10.669360618591309,Bajo
1.323,81.0,0.0,9.422101,13.3733370552063,Bajo
2.823,76.0,0.0,10.446206,14.694860721588135,Bajo
3.723,72.0,0.0,10.182337,15.04012890625,Moderado
4.223,65.0,0.0,7.8625183,14.396165794372559,Bajo
4.373,64.0,0.0,6.9527545,13.935477903366088,Bajo
4.023,66.0,0.0,4.896529,12.35846879196167,Bajo
2.823,75.0,0.0,1.9386592,9.334000516891479,Bajo
2.273,75.0,0.0,1.4399999,8.986463960170745,Bajo
1.673,76.0,0.0,1.8,9.07150396823883,Bajo
0.373,84.0,0.0,2.8116899,8.71663226556778,Bajo
-0.577,91.0,0.0,3.319036,8.171763187408446,Bajo
-1.277,97.0,0.0,2.8116899,7.103432268142701,Bajo
-1.627,100.0,0.0,2.0991426,6.273751804351806,Bajo
-1.627,100.0,0.0,1.8,6.081103970527649,Bajo
-1.577,100.0,0.0,1.2979984,5.760214986801148,Bajo
-1.577,97.0,0.0,2.9024127,7.147457747459411,Bajo
-1.527,95.0,0.0,2.7416782,7.282344787597657,Bajo
-1.977,92.0,0.0,3.0758414,7.829945878982544,Bajo
-2.527,90.0,0.0,2.968636,7.97050560951233,Bajo
-2.877,88.0,0.0,2.52,7.900783983230591,Bajo
-3.577,88.0,0.0,2.4149535,7.799534039497376,Bajo
-4.177,90.0,0.0,3.0547013,7.946731653213501,Bajo
-4.5270004,91.0,0.0,3.096837,7.839067035675049,Bajo
-3.427,88.0,0.0,2.1897945,7.66173168182373,Bajo
-0.977,75.0,0.0,2.9024127,9.77225774860382,Bajo
0.523,66.0,0.0,3.671294,11.40141731929779,Bajo
1.323,65.0,0.0,4.2136917,11.907121459960937,Bajo
1.523,64.0,0.0,4.32,12.103184110641479,Bajo
1.373,69.0,0.0,7.42159,13.503407865524292,Bajo
0.923,79.0,0.0,7.69592,12.478476472854615,Bajo
0.373,88.0,0.1,7.8625183,11.497365791797638,Bajo
0.122999996,93.0,0.1,8.557102,11.342677818775178,Bajo
0.122999996,96.0,0.2,8.557102,5.988677818775178,Bajo
-0.127,96.0,0.2,8.373386,5.858364830493928,Bajo
-0.02700001,97.0,0.2,7.289444,5.047105916023255,Bajo
0.023000002,98.0,0.1,6.0347,9.123450746536255,Bajo
0.073,98.0,0.1,5.5887027,8.838628525018692,Bajo
0.17300001,97.0,0.0,5.2416787,8.737945092678071,Bajo
0.223,97.0,0.0,5.3517847,8.811253350973129,Bajo
0.373,97.0,0.0,5.95906,9.209538763523103,Bajo
0.423,97.0,0.1,6.0347,9.260650746822357,Bajo
0.373,97.0,0.1,5.4477882,8.880279625415803,Bajo
0.373,97.0,0.0,5.0911684,8.650616451740266,Bajo
0.323,98.0,0.0,4.896529,8.404868803977966,Bajo
0.373,98.0,0.0,4.896529,8.40726880311966,Bajo
0.873,98.0,0.0,6.162207,9.246365390777587,Bajo
1.123,98.0,0.0,6.379216,9.398119230270385,Bajo
1.623,98.0,0.2,7.2,4.9507038784027095,Bajo
1.623,97.0,0.5,9.504273,6.5526560802459715,Bajo
1.973,95.0,0.2,8.209263,5.9714692764282225,Bajo
2.723,91.0,0.1,9.693296,12.435186904907226,Bajo
2.573,92.0,0.2,9.19939,6.991911422729492,Bajo
2.423,92.0,0.2,9.504273,7.1810560836791995,Bajo
2.323,94.0,0.1,9.021574,11.629397666931153,Bajo
2.1230001,95.0,0.1,8.4963045,11.163524112701417,Bajo
1.673,96.0,0.1,7.7879906,10.567769926071167,Bajo
1.373,97.0,0.1,7.5942082,10.310574108123781,Bajo
0.973,98.0,0.1,8.049845,10.466804013252258,Bajo
0.873,98.0,0.1,8.225035,10.574826356887819,Bajo
0.723,99.0,0.3,8.0899935,5.362659798622132,Bajo
0.673,98.0,0.2,7.24486,4.933993949890136,Bajo
0.623,98.0,0.1,7.5685663,10.14006071281433,Bajo
0.573,97.0,0.1,6.638072,9.656422377586365,Bajo
0.623,99.0,0.1,6.130579,9.09599687385559,Bajo
0.723,99.0,0.2,5.771239,3.8693817892074582,Bajo
0.923,98.0,0.1,5.7599998,8.989743839263916,Bajo
1.073,98.0,0.1,5.7599998,8.996943838119506,Bajo
1.273,97.0,0.1,5.8603754,9.189185760498047,Bajo
1.373,97.0,0.1,6.28713,9.468815643310547,Bajo
1.273,98.0,0.2,5.1544156,3.616547651290894,Bajo
1.523,97.0,0.2,4.5536795,3.3596735763549805,Bajo
2.073,96.0,0.1,3.7585104,7.9919846639633185,Bajo
2.573,93.0,0.1,7.289445,10.6439065284729,Bajo
3.323,89.0,0.1,6.830519,10.856358362197877,Bajo
3.823,86.0,0.1,7.342588,11.56413063621521,Bajo
4.273,85.0,0.1,6.849467,11.386160608291625,Bajo
4.1730003,86.0,0.2,4.896529,5.00566881942749,Bajo
3.823,90.0,0.3,7.289444,6.057905914306641,Bajo
3.373,92.0,0.1,5.00128,9.32672820663452,Bajo
3.023,94.0,0.3,6.439876,5.000384195327759,Bajo
2.823,93.0,0.1,5.991594,9.820090429306031,Bajo
2.673,95.0,0.0,6.193674,9.707030117034911,Bajo
2.423,95.0,0.2,7.24486,5.371993955612183,Bajo
2.1230001,95.0,0.0,6.439876,9.839184202194215,Bajo
1.973,95.0,0.0,5.8048253,9.423011499404907,Bajo
1.923,96.0,0.0,5.904439,9.366762697219848,Bajo
1.823,96.0,0.0,5.8603754,9.333585758209228,Bajo
1.973,97.0,0.0,6.1305785,9.39679656791687,Bajo
1.873,97.0,0.1,6.1305785,9.391996566772463,Bajo
1.623,97.0,0.2,6.9153743,4.88540503692627,Bajo
1.423,97.0,0.1,5.1165614,8.717369548797608,Bajo
1.173,97.0,0.0,5.154415,8.729747343063355,Bajo
1.223,97.0,0.0,5.3517847,8.859253353118897,Bajo
1.573,97.0,0.0,6.28713,9.47841563987732,Bajo
2.073,97.0,0.1,8.049845,10.637604011535643,Bajo
2.573,96.0,0.0,8.287822,10.932861217498779,Bajo
3.023,94.0,0.1,11.525623,13.275605419158936,Bajo
3.973,87.0,0.0,14.48972,16.05608390426636,Moderado
4.773,79.0,0.1,17.651016,19.074358444213868,Moderado
5.023,79.0,0.0,17.298738,18.859491569519044,Moderado
5.2229996,77.0,0.0,16.62249,18.669587493896486,Moderado
4.6730003,80.0,0.0,15.7908325,17.753600158691405,Moderado
3.773,86.0,0.0,13.392774,15.458050216674804,Moderado
3.223,87.0,0.0,11.966954,14.395422527313233,Bajo
2.573,89.0,0.0,11.246759,13.66441706085205,Bajo
2.1729999,89.0,0.0,9.0,12.198303993225098,Bajo
1.923,92.0,0.0,9.565437,12.196445631027222,Bajo
1.723,93.0,0.0,10.182337,12.466128906249999,Bajo
1.473,94.0,0.0,9.9571085,12.191081874847413,Bajo
1.473,96.0,0.0,10.041354,12.009336093902588,Bajo
1.473,97.0,0.0,9.779817,11.722905910491942,Bajo
1.773,97.0,0.2,10.829959,7.413597541809082,Bajo
1.773,97.0,0.2,9.0645685,6.276686126708984,Bajo
2.323,96.0,0.3,9.19939,6.507911422729492,Bajo
2.723,94.0,0.3,10.44,7.562063732147217,Bajo
2.773,94.0,0.1,10.514218,12.612260604858399,Bajo
2.673,95.0,0.1,9.021574,11.528197673797607,Bajo
2.773,98.0,0.1,8.707238,10.976565399169921,Bajo
3.023,97.0,0.2,8.209263,5.785869274139404,Bajo
3.423,97.0,0.1,8.427383,10.945538928985595,Bajo
3.873,95.0,0.1,9.659814,11.99682413482666,Bajo
4.273,94.0,0.0,10.495713,12.672343311309815,Bajo
4.573,91.0,0.2,12.738099,9.484839817047119,Bajo
4.6730003,89.0,0.4,13.004922,9.897473728179932,Bajo
4.023,89.0,0.9,14.4,10.764703742980958,Bajo
3.823,90.0,0.4,12.738099,9.56683981704712,Bajo
3.623,91.0,0.6,13.513193,9.938400371551513,Bajo
3.473,93.0,0.6,13.551501,9.719870822906495,Bajo
3.273,94.0,0.5,13.104198,9.304207805633544,Bajo
2.923,96.0,0.6,11.119281,7.773120849609375,Bajo
2.773,97.0,0.2,9.360001,6.514944393157959,Bajo
2.773,98.0,0.1,8.707237,10.976564785003662,Bajo
2.773,99.0,0.0,7.172949,9.870483051300049,Bajo
2.723,99.0,0.0,7.072878,9.803637359619142,Bajo
2.673,99.0,0.1,6.130579,9.194396877288819,Bajo
2.523,100.0,0.0,5.5887027,8.720228525161744,Bajo
2.423,100.0,0.0,4.2136917,7.829921466827392,Bajo
2.273,100.0,0.0,3.096837,7.103467056274415,Bajo
2.1230001,100.0,0.2,2.5959969,1.7737259826660157,Bajo
2.023,100.0,0.2,1.484318,1.0530048036575317,Bajo
1.773,100.0,0.1,2.0991426,6.436951803207398,Bajo
1.573,100.0,0.0,1.835647,6.257660657405854,Bajo
1.623,100.0,0.1,2.52,6.700783988952637,Bajo
2.073,97.0,0.1,4.68,8.467423887252808,Bajo
2.473,94.0,0.1,7.928178,10.932450527191161,Bajo
3.573,85.0,0.1,10.464798,13.680833892822266,Bajo
4.273,80.0,0.0,11.013882,14.658043792724609,Bajo
4.323,82.0,0.0,10.853866,14.321393459320069,Bajo
4.223,83.0,0.0,12.371645,15.176043365478515,Moderado
3.873,85.0,0.1,12.324414,14.892826774597168,Bajo
3.173,89.0,0.0,10.495713,13.209543327331543,Bajo
2.273,92.0,0.0,11.183201,13.25508533859253,Bajo
1.573,88.0,0.0,13.679999,15.301423580169677,Moderado
0.773,84.0,0.0,16.923828,17.824049312591555,Moderado
0.223,81.0,0.0,19.134262,19.575168782949447,Moderado
-0.37699997,80.0,0.0,18.359999,19.16574316596985,Moderado
-0.977,79.0,0.0,18.532133,19.365797718048096,Moderado
-1.377,83.0,0.0,15.542662,16.949378114700316,Moderado
-1.427,85.0,0.0,13.450708,15.363760200500488,Moderado
-0.92700005,85.0,0.0,12.979984,15.084613876342774,Moderado
-0.627,85.0,0.0,14.689589,16.199999025344848,Moderado
-0.277,87.0,0.0,18.079027,18.163597500801085,Moderado
-0.17699999,86.0,0.0,18.775301,18.73479783153534,Moderado
-0.227,78.0,0.0,19.245697,19.97933288192749,Moderado
-0.627,76.0,0.0,18.775301,19.893197832107543,Moderado
-1.277,82.0,0.0,16.93531,17.969043876647948,Moderado
-0.77699995,80.0,0.0,17.057314,18.307614166259768,Moderado
0.523,74.0,0.0,19.201874,20.45911071395874,Moderado
1.623,64.0,0.0,23.0653,24.179957193374634,Alto
2.273,57.0,0.0,23.266697,25.166856822967528,Alto
2.523,55.0,0.0,24.031178,25.90718232345581,Alto
2.673,55.0,0.0,25.050413,26.57077006149292,Alto
2.523,53.0,0.0,25.277023,26.94550701522827,Alto
1.723,62.0,0.0,20.991426,23.08518264770508,Moderado
1.023,70.0,0.0,16.343367,19.114232105255127,Moderado
0.423,76.0,0.0,13.570615,16.591779941082,Moderado
0.073,80.0,0.0,12.413477,15.357783151865005,Moderado
-0.127,84.0,0.0,13.979872,15.884941406726837,Moderado
0.17300001,86.0,0.0,17.709658,18.06532353925705,Moderado
0.573,88.0,0.0,20.268991,19.49673450756073,Moderado
0.773,85.0,0.0,19.255793,19.207834445953367,Moderado
0.973,86.0,0.0,22.38378,21.11385801410675,Moderado
1.173,86.0,0.0,24.33664,22.381099775314333,Moderado
1.373,85.0,0.0,27.598173,24.609127504348752,Alto
1.373,88.0,0.1,26.089447,23.2835078830719,Moderado
1.573,88.0,0.1,27.416782,24.147911849975586,Alto
1.623,89.0,0.2,26.64,18.532063608169558,Moderado
1.223,93.0,0.8,23.34455,15.918593673706054,Moderado
1.573,78.0,0.0,26.727423,24.883964225769045,Alto
2.023,82.0,0.0,29.195534,26.023027736663817,Alto
1.623,75.0,0.0,32.431984,28.914101663589477,Alto
2.023,67.0,0.0,32.335934,29.81544529342651,Alto
1.923,57.0,0.0,34.04808,32.09326780509949,Muy alto
1.773,50.0,0.0,34.145008,32.97448920822143,Muy alto
1.423,49.0,0.0,34.651752,33.40203259086609,Muy alto
0.623,49.0,0.0,36.869694,34.791986780166624,Muy alto
0.273,50.0,0.0,36.233246,34.24731432723999,Muy alto
-0.32700002,52.0,0.0,35.127216,33.27023132133484,Muy alto
-0.92700005,55.0,0.0,32.427986,31.14912707519531,Alto
-1.777,59.0,0.0,28.236486,27.937001266479495,Alto
-2.227,61.0,0.0,25.582806,25.970430828094486,Alto
-2.577,63.0,0.0,22.608458,23.802150676727294,Moderado
-2.777,64.0,0.0,22.461807,23.58010787200928,Moderado
-2.877,66.0,0.0,22.81957,23.56970742416382,Moderado
-3.077,67.0,0.0,22.033648,22.93597301864624,Moderado
-3.127,68.0,0.0,20.892412,22.08061744308472,Moderado
-3.227,70.0,0.0,19.803272,21.13841132736206,Moderado
-3.527,74.0,0.0,17.163355,18.951904541015622,Moderado
-3.477,78.0,0.0,16.87398,18.2959468421936,Moderado
-3.377,77.0,0.0,16.700275,18.306881366729737,Moderado
-3.327,77.0,0.0,15.986595,17.849671283721925,Moderado
-3.277,76.0,0.0,16.09969,18.04290402984619,Moderado
-3.227,79.0,0.0,17.227419,18.417561771392823,Moderado
-2.827,87.0,0.0,18.430452,18.267515316009522,Moderado
-1.677,79.0,0.0,20.478907,20.58591986846924,Moderado
-0.17699999,76.0,0.0,24.648829,23.69734955883026,Moderado
0.823,66.0,0.0,27.729347,26.909203616142275,Alto
1.673,57.0,0.0,27.804028,28.060097745895384,Alto
1.473,70.0,0.0,26.693459,25.801291313171387,Alto
2.673,63.0,0.0,25.006397,25.598423831939698,Alto
2.773,65.0,0.0,23.319553,24.280896373748778,Alto
2.923,65.0,0.0,21.38897,23.044800312042238,Moderado
2.223,69.0,0.0,17.81909,20.24019789123535,Moderado
1.123,78.0,0.0,14.345898,16.888662103652955,Moderado
0.573,83.0,0.0,11.592895,14.499328093528748,Bajo
-0.477,87.0,0.0,11.753877,14.0806005859375,Bajo
-0.17699999,90.0,0.0,11.923557,13.850274889945984,Bajo
0.073,89.0,0.0,11.923557,13.980274889230728,Bajo
0.273,91.0,0.0,12.413477,14.069383152008056,Bajo
0.423,93.0,0.0,12.783802,14.079072509288789,Bajo
0.623,93.0,0.0,12.904882,14.16664828681946,Bajo
0.473,94.0,0.0,11.753876,13.300199971199035,Bajo
0.673,93.0,0.0,12.229406,13.734041692733765,Bajo
1.073,92.0,0.0,13.493999,14.685639049530032,Bajo
1.373,89.0,0.0,14.76439,15.872171155929566,Moderado
1.023,91.0,0.4,13.779114,9.984853267669678,Bajo
1.323,87.0,0.3,13.0447235,9.998305938720701,Bajo
1.873,83.0,0.5,10.30883,8.734790689468385,Bajo
2.373,81.0,0.4,10.00256,8.797552417755128,Bajo
3.073,79.0,0.2,10.163227,9.17062223815918,Bajo
4.073,74.0,0.0,10.464797,15.002833278656006,Moderado
5.123,68.0,0.0,13.0447235,17.422705947875976,Moderado
5.273,67.0,0.2,14.007655,13.1680339012146,Bajo
5.523,65.0,0.3,11.298495,11.671334957122802,Bajo
5.6730003,66.0,0.3,12.181624,12.129270137786865,Bajo
5.323,68.0,0.2,12.387348,12.008956222534179,Bajo
4.9729996,72.0,0.2,12.475961,11.577222690582277,Bajo
4.4230003,77.0,0.1,12.984975,16.288627826690675,Moderado
3.773,82.0,0.0,11.246759,14.548017063140868,Bajo
3.473,84.0,0.0,10.383987,13.741991905212402,Bajo
3.173,88.0,0.0,8.707237,12.175764789581299,Bajo
2.923,90.0,0.0,7.289445,11.014706535339355,Bajo
2.373,91.0,0.0,5.6002855,9.78248787689209,Bajo
2.023,92.0,0.0,4.510787,8.946050834655761,Bajo
2.073,91.0,0.0,3.6,8.479903936386108,Bajo
1.473,91.0,0.0,2.4149535,7.6879340372085565,Bajo
1.223,91.0,0.0,3.2599385,8.220104382514954,Bajo
1.073,90.0,0.0,2.2768397,7.697788785934448,Bajo
1.073,90.0,0.0,2.0991426,7.583351800918579,Bajo
1.423,89.0,0.3,4.452954,4.234006256103516,Bajo
2.023,91.0,0.9,1.484318,2.1150048036575315,Bajo
2.323,92.0,0.6,4.39436,3.885471879959107,Bajo
1.473,97.0,0.4,3.8268526,2.889197051048279,Bajo
2.023,97.0,0.2,3.219938,2.524744097709656,Bajo
3.523,93.0,0.2,2.0991426,2.3469518032073973,Bajo
4.4729996,91.0,0.1,0.5091169,6.604575255393982,Bajo
5.4230003,87.0,0.0,5.5887027,10.393428541183471,Bajo
6.623,82.0,0.0,10.739833,14.358356380462647,Bajo
7.073,81.0,0.0,7.342588,12.31013063621521,Bajo
7.1730003,81.0,0.0,5.1544156,10.905747667312621,Bajo
6.323,86.0,0.0,3.5455887,9.238863141059875,Bajo
5.1730003,88.0,0.0,5.0911684,9.943016468048096,Bajo
4.7229996,89.0,0.0,4.73506,9.57408275794983,Bajo
3.423,90.0,0.0,2.9024127,8.213457753181459,Bajo
3.123,90.0,0.0,1.9386592,7.578400514602661,Bajo
2.823,90.0,0.0,2.968636,8.227305604934692,Bajo
2.473,90.0,0.0,2.968636,8.210505609512328,Bajo
2.323,91.0,0.0,3.6,8.491903936386109,Bajo
1.823,93.0,0.0,4.3498964,8.714837299346925,Bajo
0.17300001,97.0,0.0,4.73506,8.411682778835297,Bajo
0.073,96.0,0.0,5.0911684,8.754216451883316,Bajo
0.17300001,95.0,0.0,5.6920996,9.264016124248505,Bajo
0.373,95.0,0.0,5.815978,9.353393864154816,Bajo
0.573,95.0,0.0,6.28713,9.666415642738343,Bajo
0.773,95.0,0.0,6.2145634,9.629282810211182,Bajo
1.173,94.0,0.1,8.759178,11.405214735031128,Bajo
1.823,95.0,0.2,11.212135,7.898119140625,Bajo
2.823,91.0,0.1,13.722565,15.034835662841797,Moderado
4.623,82.0,0.0,19.523155,19.918815963745118,Moderado
5.9230003,74.0,0.0,19.416653,20.856628341674806,Moderado
6.6730003,67.0,0.0,22.101183,23.447465827941894,Moderado
6.9230003,66.0,0.0,20.966715,22.84686838531494,Moderado
6.623,62.0,0.0,21.129883,23.409548538208007,Moderado
6.123,61.0,0.0,18.430452,21.76511531829834,Moderado
4.9230003,66.0,0.0,15.158522,19.010391960144045,Moderado
2.873,78.0,0.0,10.495713,14.49314331817627,Bajo
2.023,83.0,0.0,8.12197,12.333652793884276,Bajo
0.723,92.0,0.0,4.8965297,9.132069109916687,Bajo
0.17300001,95.0,0.0,4.6102495,8.56730469083786,Bajo
0.122999996,96.0,0.0,3.219938,7.5515440974235535,Bajo
0.473,93.0,0.0,4.1046314,8.492086636543274,Bajo
1.073,90.0,0.1,4.829907,9.341964067459106,Bajo
1.373,89.0,0.1,2.7416782,8.129544786453248,Bajo
0.773,92.0,0.0,3.9763298,8.54186039352417,Bajo
0.673,94.0,0.1,5.506941,9.286773900985718,Bajo
0.773,93.0,0.1,5.5887027,9.462228525161743,Bajo
0.873,93.0,0.1,5.3517847,9.314453351974487,Bajo
1.123,92.0,0.2,5.8048253,4.736211498260498,Bajo
0.973,93.0,0.1,5.634891,9.501573824882508,Bajo
0.723,95.0,0.1,7.42159,10.404207863807677,Bajo
1.173,94.0,0.0,8.0899935,10.974259798049927,Bajo
2.323,91.0,0.0,8.766573,11.819176979064942,Bajo
3.523,89.0,0.0,9.793058,12.773833606719972,Bajo
4.623,86.0,0.0,11.043261,13.985763816833495,Bajo
5.6730003,82.0,0.0,11.304229,14.676227352142334,Bajo
6.773,79.0,0.0,11.620809,15.286904727935791,Moderado
6.523,82.0,0.0,11.609651,14.913718982696533,Bajo
6.073,81.0,0.0,10.182337,14.090928901672363,Bajo
4.7229996,87.0,0.0,9.746631,13.037534130096436,Bajo
3.273,92.0,0.0,8.4042845,11.513463203430176,Bajo
2.223,94.0,0.0,8.217153,11.106550273895264,Bajo
1.273,96.0,0.0,6.1305785,9.481196565628052,Bajo
1.173,96.0,0.0,5.00128,8.749128210067749,Bajo
1.023,97.0,0.1,3.319036,7.540563188552857,Bajo
0.873,98.0,0.4,3.319036,2.415363189697265,Bajo
0.673,98.0,0.4,5.8048253,4.006611495971679,Bajo
0.823,97.0,0.6,6.489992,4.573058939933777,Bajo
0.373,97.0,0.0,3.9763298,7.932660393238068,Bajo
-0.127,99.0,0.0,4.5536795,8.044473576068878,Bajo
-0.577,100.0,0.0,3.7585104,7.392784665107727,Bajo
-0.92700005,100.0,0.0,4.6938252,7.978327455520629,Bajo
-1.177,99.0,0.0,6.130579,9.009596870422364,Bajo
-0.977,94.0,0.0,7.928178,10.766850524902345,Bajo
-0.677,93.0,0.0,7.208994,10.436096079826354,Bajo
0.423,90.0,0.0,6.924738,10.65983522748947,Bajo
2.423,85.0,0.0,10.483357,13.63758618927002,Bajo
4.223,79.0,0.0,19.06301,19.957281967163084,Moderado
4.9230003,72.0,0.0,21.38897,22.314800323486327,Moderado
5.523,67.0,0.0,22.42427,23.600334274291992,Moderado
5.873,60.0,0.0,22.392462,24.422649391174318,Alto
5.1730003,63.0,0.2,22.33161,18.995860679626464,Moderado
4.7229996,66.0,0.0,19.523155,21.811615936279296,Moderado
3.873,71.0,0.0,14.345898,17.84666209793091,Moderado
2.1230001,82.0,0.0,11.298495,14.50213497543335,Bajo
1.373,86.0,0.0,9.290511,12.700993169784546,Bajo
0.523,87.0,0.0,9.19939,12.48351142501831,Bajo
0.273,90.0,0.0,9.511088,12.318244911193847,Bajo
0.223,92.0,0.0,11.298495,13.230934968709946,Bajo
0.023000002,94.0,0.0,13.527572,14.420860160827637,Bajo
0.373,91.0,0.0,15.7908325,16.249200142383575,Moderado
0.873,88.0,0.0,18.837322,18.58913952064514,Moderado
1.073,88.0,0.0,19.995398,19.344540031433105,Moderado
1.023,88.0,0.0,19.64228,19.114732692718505,Moderado
0.923,85.0,0.0,18.218275,18.546873144149778,Moderado
0.923,84.0,0.0,18.892282,19.098933919906614,Moderado
1.123,84.0,0.0,20.46941,20.12420400428772,Moderado
1.273,82.0,0.0,21.67786,21.14564600753784,Moderado
1.473,85.0,0.0,19.67195,19.50943940734863,Moderado
2.273,81.0,0.0,21.30093,21.068902935028074,Moderado
3.273,76.0,0.0,24.795612,23.957478343963626,Moderado
4.223,69.0,0.0,24.162947,24.421641677856446,Alto
4.623,66.0,0.0,23.828083,24.57918948364258,Alto
4.7229996,67.0,0.0,23.090569,23.991030120849608,Moderado
4.523,67.0,0.1,24.696102,25.015393768310545,Alto
4.4729996,68.0,0.0,21.479664,22.823607498168947,Moderado
4.223,68.0,0.0,17.610588,20.319922721862792,Moderado
3.423,73.0,0.0,12.229406,16.22604169845581,Moderado
2.223,82.0,0.0,7.289445,11.925106533050537,Bajo
1.373,87.0,0.0,5.0911684,9.878616453170777,Bajo
0.573,92.0,0.0,4.32,8.753584111213684,Bajo
0.122999996,95.0,0.0,5.0911684,8.874616451740264,Bajo
-0.227,95.0,0.0,5.506941,9.125573902130128,Bajo
-0.37699997,94.0,0.0,5.4477882,9.198279626846315,Bajo
-0.677,93.0,0.0,5.3517847,9.240053351402283,Bajo
-1.127,94.0,0.0,5.2416787,9.029545093536377,Bajo
-2.477,96.0,0.0,5.5887027,8.952228525161743,Bajo
-2.777,97.0,0.0,5.0528407,8.474733419418335,Bajo
-3.077,98.0,0.0,4.802999,8.181435373306275,Bajo
-3.327,99.0,0.0,4.896529,8.1116688079834,Bajo
-3.527,100.0,0.0,4.896529,7.98406880569458,Bajo
-3.577,99.0,0.0,4.73506,7.995682783126831,Bajo
-3.7770002,99.0,0.0,4.379589,7.757159358978272,Bajo
-2.327,94.0,0.0,5.4119864,9.081623214721679,Bajo
1.023,78.0,0.0,8.647496,13.214091567993165,Bajo
3.323,70.0,0.0,15.39184,18.611848945617677,Moderado
4.4729996,61.0,0.0,19.721298,22.51722003173828,Moderado
4.9729996,56.0,0.0,22.66857,25.029262779235843,Alto
4.7229996,58.0,0.0,23.110205,25.065675804138184,Alto
4.373,55.0,0.0,24.248613,26.136011009216308,Alto
3.723,55.0,0.0,23.565567,25.66492916107178,Alto
2.673,59.0,0.0,20.431387,23.12411719894409,Moderado
1.473,66.0,0.0,17.015474,20.04066946411133,Moderado
0.623,73.0,0.0,15.905319,18.458929574966433,Moderado
0.073,79.0,0.0,16.700275,18.236481371164324,Moderado
-0.227,82.0,0.0,16.394829,17.6713737449646,Moderado
